Address,Price,Rental_type,Beds_baths,Sqfeet,Boro
"Washington Pk - Fort Greene, New York",3100,Rental,1 Bed | 1 Bath,Listing ID: 3693855,Brooklyn
"Smith Street - Boerum Hill, New York",3100,Rental,1 Bed | 1 Bath,Listing ID: 3790218,Brooklyn
"57 70th Street, 2 - Bay Ridge, New York",3100,Multi-Family,3 Beds | 1 Bath,Listing ID: 3887876,Brooklyn
"North 9th Street - Williamsburg, New York",3050,Condo,Studio | 1 Bath,Approximate Sq. Feet: 464,Brooklyn
"761 Westminster Rd - Ditmas Park, New York",3000,House,2 Beds | 1 Bath | 1 Half Bath,Listing ID: 3855185,Brooklyn
"325 Stuyvesant Avenue, 1 - Bedford - Stuyvesant, New York",3000,Rental,3 Beds | 2 Baths,Listing ID: 3862016,Brooklyn
"Madison Street - Bushwick, New York",3000,Rental,3 Beds | 1 Bath,Listing ID: 3794449,Brooklyn
"207 Prospect Pk SW, 4E - Windsor Terrace, New York",3000,Condo,2 Beds | 1 Bath,Approximate Sq. Feet: 900,Brooklyn
"319 Columbia Street, 1 - Columbia Street Waterfront District, New York",3000,Commercial,| 1 Bath,Listing ID: 3779764,Brooklyn
"355 Avenue X - Gravesend, New York",3000,Commercial,,"Approximate Sq. Feet: 1,800",Brooklyn
"317 VAN BRUNT Street, COMMERCIAL - Red Hook, New York",3000,Single Family Townhouse,| 1 Bath,Listing ID: 3702087,Brooklyn
"1479 East 26th Street - Midwood, New York",3000,House,,"Approximate Sq. Feet: 1,288",Brooklyn
"152 Montague Street, 3 - Brooklyn Heights, New York",3000,Multi-Family,1 Bed | 1 Bath,Listing ID: 3838851,Brooklyn
"98 15th Street, 1 - Gowanus, New York",2995,Rental,1 Bed | 1 Bath,Listing ID: 3873922,Brooklyn
"Smith Street - Boerum Hill, New York",2995,Rental,1 Bed | 1 Bath,Listing ID: 3692953,Brooklyn
"203 17th Street, 22 - Park Slope, New York",2995,Rental,3 Beds | 1 Bath,Approximate Sq. Feet: 900,Brooklyn
"North 10th Street - Williamsburg, New York",2983,"Rental, Doorman",Studio | 1 Bath,Approximate Sq. Feet: 493,Brooklyn
"55 Fifth Avenue, 2L - Park Slope, New York",2950,Rental,1.5 Beds | 1 Bath,Approximate Sq. Feet: 650,Brooklyn
"834 Herkimer Street, 1B - Bedford - Stuyvesant, New York",2950,Condo,2 Beds | 1 Bath,Approximate Sq. Feet: 880,Brooklyn
"Leonard Street - Williamsburg, New York",2921,Rental,Studio | 1 Bath,Approximate Sq. Feet: 434,Brooklyn
"68 Summit Street, 2C - Carroll Gardens, New York",2900,Rental,Loft | 1 Bath,"Approximate Sq. Feet: 1,100",Brooklyn
"107 Greenpoint Avenue, A3 - Greenpoint, New York",2900,Rental,1 Bed | 2 Baths,Listing ID: 3868782,Brooklyn
"null, 584 Myrtle Avenue, 1A - Clinton Hill, New York",2900,Condo,2 Beds | 1 Bath,Listing ID: 3884817,Brooklyn
"219 16th Street, 1 - Park Slope, New York",2900,Rental,2 Beds | 1 Bath,Listing ID: 3579636,Brooklyn
"380 Neptune Avenue, 4A - Brighton Beach, New York",2900,Rental,2 Beds | 2 Baths,"Approximate Sq. Feet: 1,100",Brooklyn
"Metropolitan Avenue - Williamsburg, New York",2895,Rental,2 Beds | 1 Bath,Listing ID: 3864649,Brooklyn
"Dumbo Lofts, 65 Washington Street, 2F - Dumbo, New York",2895,"Rental, Doorman",Studio | 1 Bath,Approximate Sq. Feet: 444,Brooklyn
"1 Blue Slip, 19K - Greenpoint, New York",2854,Rental,Studio | 1 Bath,Listing ID: 3650248,Brooklyn
"Joralemon Street - Brooklyn Heights, New York",2850,Rental,1 Bed | 1 Bath,Listing ID: 3888130,Brooklyn
"1535 Flatbush Avenue, 2 - Flatbush, New York",2850,Multi-Family,3 Beds | 2 Baths,Listing ID: 3313763,Brooklyn
"519 Hicks Street, 2 - Cobble Hill, New York",2850,Rental,1 Bed | 1 Bath,Listing ID: 3879608,Brooklyn
"100 Jay Street, 5J - Dumbo, New York",2850,"Condo, Doorman",.5 Beds | 1 Bath,Approximate Sq. Feet: 600,Brooklyn
"233 Schermerhorn Street, 10C - Downtown Brooklyn, New York",2850,"Rental, Doorman",Loft | 1 Bed | 1 Bath,Approximate Sq. Feet: 820,Brooklyn
"Furman Street - Brooklyn Heights, New York",2850,"Condo, Doorman",Loft | 1 Bath,Approximate Sq. Feet: 588,Brooklyn
"27 Quincy Street, 4D - Clinton Hill, New York",2800,Condo,1 Bed | 1 Bath,Approximate Sq. Feet: 775,Brooklyn
"164 South 3rd Street, 1A - Williamsburg, New York",2800,Multi-Family,| 1 Bath,Listing ID: 3826006,Brooklyn
"43 Lexington Avenue, 3 - Fort Greene, New York",2800,Rental,2 Beds | 1 Bath,Listing ID: 3862020,Brooklyn
"226 Monroe Street, 2 - Bedford - Stuyvesant, New York",2800,Multi-Family,3 Beds | 1 Bath,"Approximate Sq. Feet: 1,100",Brooklyn
"324 Union Street, 4 - Carroll Gardens, New York",2800,Multi-Family,1.5 Beds | 1 Bath,Listing ID: 3891627,Brooklyn
"West 9th Street - Red Hook, New York",2800,,1 Bed | 1 Bath,Listing ID: 3843459,Brooklyn
"425 14th Street, B2 - Park Slope, New York",2800,Condo,1 Bed | 1 Bath,Approximate Sq. Feet: 605,Brooklyn
"Berry Street - Williamsburg, New York",2795,"Rental, Doorman",Studio | 1 Bath,Approximate Sq. Feet: 466,Brooklyn
"Albemarle Rd - Kensington, New York",2775,Rental,3 Beds | 1 Bath,Listing ID: 3856348,Brooklyn
"475 Clermont Avenue, 542 - Fort Greene, New York",2765,Rental,Studio | 1 Bath,Listing ID: 3877230,Brooklyn
"400 Rugby Rd, 3J - Ditmas Park, New York",2750,Condo,2 Beds | 1 Bath,Listing ID: 3820812,Brooklyn
"Martense Street - Flatbush, New York",2730,Rental,2 Beds | 1 Bath,Approximate Sq. Feet: 980,Brooklyn
"Union Street - Crown Heights, New York",2725,Condo,2 Beds | 1 Bath,Listing ID: 3865589,Brooklyn
"212 Linden Boulevard, 6A - Prospect-Lefferts Gardens, New York",2714,,3 Beds | 2 Baths,Listing ID: 3696741,Brooklyn
"380 Neptune Avenue, 2B - Brighton Beach, New York",2700,Rental,2 Beds | 2 Baths,Approximate Sq. Feet: 994,Brooklyn
"73 Vanderbilt Avenue, 2 - Clinton Hill, New York",2700,Condo,1 Bed | 1 Bath,Approximate Sq. Feet: 800,Brooklyn
"316 Sackett Street, STORE - Carroll Gardens, New York",2700,,Studio | 1 Half Bath,Listing ID: 3814325,Brooklyn
"Ashland Pl - Fort Greene, New York",2700,Rental,Studio | 1 Bath,Listing ID: 3768733,Brooklyn
"295 Court Street, 2 - Cobble Hill, New York",2700,Rental,1 Bed | 1 Bath,Listing ID: 3895206,Brooklyn
"706 Sackett Street, 2R - Park Slope, New York",2699,Condo,1 Bed | 1 Bath,Listing ID: 3873814,Brooklyn
"Albemarle Rd - Kensington, New York",2650,Rental,3 Beds | 1 Bath,Listing ID: 3883767,Brooklyn
"Van Buren Street - Bedford - Stuyvesant, New York",2650,Condo,3 Beds | 1 Bath,Listing ID: 3794455,Brooklyn
"112 32nd Street, 3 - Sunset Park, New York",2600,Rental,3 Beds | 1 Bath,Listing ID: 3833608,Brooklyn
"146 Nelson Street, 2 - Carroll Gardens, New York",2600,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 750,Brooklyn
"417 Van Brunt Street, 2L - Red Hook, New York",2600,Rental,1.5 Beds | 1 Bath,Listing ID: 3874066,Brooklyn
"81 Ocean Pkwy, 5E - Windsor Terrace, New York",2600,Cooperative,1 Bed | 1 Bath,Approximate Sq. Feet: 830,Brooklyn
"135 Willow Street, 210 - Brooklyn Heights, New York",2600,"Cooperative, Doorman",Studio | 1 Bath,Listing ID: 3822845,Brooklyn
"307 Palmetto Street - Bushwick, New York",2600,Multi-Family,3 Beds | 1 Bath,Listing ID: 3857661,Brooklyn
"BEEKMAN PL - Prospect-Lefferts Gardens, New York",2600,Rental,2 Beds | 1 Bath,Listing ID: 3714418,Brooklyn
"363 Amboy Street, 2F - Brownsville, New York",2600,Rental,3 Beds | 1 Bath,Listing ID: 3841130,Brooklyn
"363 Amboy Street, 1F - Brownsville, New York",2600,Rental,3 Beds | 1 Bath,Listing ID: 3840986,Brooklyn
"212 Linden Boulevard, 7B - Prospect-Lefferts Gardens, New York",2600,,2 Beds | 1 Bath,Approximate Sq. Feet: 800 | Approximate Exterior Sq. Ft: 100,Brooklyn
"532 Clinton Street, 3 - Carroll Gardens, New York",2600,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 800,Brooklyn
"475 Clermont Avenue, 201 - Fort Greene, New York",2585,Rental,Studio | 1 Bath,Listing ID: 3720840,Brooklyn
"408 Hancock Street, 3 - Bedford - Stuyvesant, New York",2575,Multi-Family,3 Beds | 1 Bath,Listing ID: 3827744,Brooklyn
"1801 Dorchester Rd, 2I - Ditmas Park, New York",2575,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3742836,Brooklyn
"60 3rd Street, 2 - Carroll Gardens, New York",2575,Multi-Family,1.5 Beds | 1 Bath,Listing ID: 3849559,Brooklyn
"1819 East 13th Street, 4L - Brooklyn Other, New York",2550,Rental,2 Beds | 2 Baths,"Approximate Sq. Feet: 1,300",Brooklyn
"Pineapple Street - Brooklyn Heights, New York",2550,Rental,1 Bed | 1 Bath,Listing ID: 3864637,Brooklyn
"3051 Ocean Avenue, A5 - Sheepshead Bay, New York",2500,Rental,3 Beds | 1 Bath,Listing ID: 3865584,Brooklyn
"1320 Cortelyou Rd, 3 - Ditmas Park, New York",2500,Rental,2.5 Beds | 1 Bath,Listing ID: 3827710,Brooklyn
"251 Schenectady Avenue, 3 - Crown Heights, New York",2500,Rental,3 Beds | 1 Bath,Listing ID: 3866188,Brooklyn
"658 Carroll Street, 2B - Park Slope, New York",2500,Rental,1 Bed | 1 Bath,Listing ID: 3881560,Brooklyn
"869 57th Street, 501 - Sunset Park, New York",2500,Condo,2 Beds | 2 Baths,Approximate Sq. Feet: 800,Brooklyn
"LEFFERTS SOUTH, 2233 Caton Avenue, 3B - Prospect-Lefferts Gardens, New York",2500,Condo,2 Beds | 2 Baths,Approximate Sq. Feet: 831 | Approximate Exterior Sq. Ft: 1040,Brooklyn
"1819 East 13th Street, 3L - Brooklyn Other, New York",2500,Rental,2 Beds | 2 Baths,Listing ID: 3798126,Brooklyn
"1819 East 13th Street, 5R - Brooklyn Other, New York",2500,Rental,2 Beds | 2 Baths,"Approximate Sq. Feet: 1,300",Brooklyn
"352 Menahan Street, 2 - Bushwick, New York",2500,Multi-Family,2 Beds | 2 Baths,Listing ID: 3710961,Brooklyn
"475 Clermont Avenue, 317 - Fort Greene, New York",2490,Rental,Studio | 1 Bath,Listing ID: 3788362,Brooklyn
"199 Sterling Street, 2 - Prospect-Lefferts Gardens, New York",2475,Rental,3 Beds | 1 Bath,Listing ID: 3482235,Brooklyn
"18 Cheever Pl, 3 - Cobble Hill, New York",2475,Multi-Family,1 Bed | 1 Bath,Approximate Sq. Feet: 700,Brooklyn
"19th Street - Greenwood, New York",2450,Rental,1 Bed | 1 Bath,Listing ID: 3860569,Brooklyn
"106 Linden Boulevard, 2 - Flatbush, New York",2450,Rental,2.5 Beds | 1 Bath,Listing ID: 3839215,Brooklyn
"509 Sheffield Avenue, 3 - East New York, New York",2450,Rental,3 Beds | 2 Baths,Listing ID: 3844957,Brooklyn
"1255 Bushwick Avenue, 6B - Bushwick, New York",2450,Condo,1 Bed | 1 Bath,Listing ID: 3860016,Brooklyn
"COBBLE HILL TOWERS, 443 Hicks Street, 2G - Cobble Hill, New York",2450,Condo,1 Bed | 1 Bath,Listing ID: 3874064,Brooklyn
"111 73rd St - Brooklyn Other, New York",2400,House,3 Beds | 1 Bath,Approximate Exterior Sq. Ft: 2200 Sq Ft,Brooklyn
"111 73rd St - Brooklyn Other, New York",2400,House,3 Beds | 1 Bath,Approximate Exterior Sq. Ft: 2200 Sq Ft,Brooklyn
"1440 Carroll Street, 2 - Crown Heights, New York",2400,Rental,2 Beds | 1 Bath,Listing ID: 3880128,Brooklyn
"22nd Street - Sunset Park, New York",2400,Rental,1 Bed | 1 Bath,Listing ID: 3866992,Brooklyn
"10811 Flatlands 8th Street, 2 - Canarsie, New York",2400,Rental,3 Beds | 2 Baths,Listing ID: 3801535,Brooklyn
"426 58th Street, 3 - Sunset Park, New York",2400,Rental,3 Beds | 1 Bath,Listing ID: 3837843,Brooklyn
"1283 Madison Street, 2 - Bushwick, New York",2400,Rental,2 Beds | 1 Bath,Listing ID: 3873703,Brooklyn
"849 45th Street, 2 - Sunset Park, New York",2400,Rental,3 Beds | 1 Bath,Listing ID: 3859857,Brooklyn
"863 45th Street, 1 - Sunset Park, New York",2400,Rental,3 Beds | 1 Bath,Listing ID: 3859871,Brooklyn
"West 9th Street - Red Hook, New York",2400,,Studio | 1 Bath,Listing ID: 3770475,Brooklyn
"340 Atlantic Avenue, 3L - Boerum Hill, New York",2400,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 800,Brooklyn
"222 Columbia Street, 2A - Carroll Gardens, New York",2400,Condo,1 Bed | 1 Bath,Approximate Sq. Feet: 825,Brooklyn
"212 Linden Boulevard, 5C - Prospect-Lefferts Gardens, New York",2395,,1 Bed | 1 Bath,Listing ID: 3883900,Brooklyn
"47 South Elliott Pl, 4C - Fort Greene, New York",2360,Rental,1 Bed | 1 Bath,Listing ID: 3546399,Brooklyn
"Pineapple Street - Brooklyn Heights, New York",2350,Rental,Studio | 1 Bath,Listing ID: 3861796,Brooklyn
"Van Buren Street - Bedford - Stuyvesant, New York",2350,Commercial,,Listing ID: 3403489,Brooklyn
"1664 Atlantic Avenue, 2 - Crown Heights, New York",2325,,2 Beds | 1 Bath,Listing ID: 3794450,Brooklyn
"3023 Church Avenue, 3 - East Flatbush, New York",2300,Rental,3 Beds | 1 Bath,Approximate Sq. Feet: 900,Brooklyn
"62 Parrot Pl, 2 - Bay Ridge, New York",2300,Rental,3 Beds | 1 Bath,"Approximate Sq. Feet: 1,200",Brooklyn
"Chauncey Street - Ocean Hill, New York",2300,Rental,2 Beds | 1 Bath,Listing ID: 3794444,Brooklyn
"1720 East 14th Street, 4A - Homecrest, New York",2300,Condo,2 Beds | 2 Baths,Approximate Sq. Feet: 927,Brooklyn
"748 Lafayette Avenue, 1 - Bedford - Stuyvesant, New York",2300,Multi-Family,1 Bed | 1 Bath,Listing ID: 3856428,Brooklyn
"1444 Herkimer Street, 2 - Ocean Hill, New York",2300,Rental,3.5 Beds | 1 Bath,Listing ID: 3862034,Brooklyn
"East 19th Street - Ditmas Park, New York",2255,Rental,1 Bed | 1 Bath,Listing ID: 3865559,Brooklyn
"381 Macon Street, 3 - Bedford - Stuyvesant, New York",2250,Rental,Loft | 2 Beds | 1 Bath,Listing ID: 2837260,Brooklyn
"203 17th Street, 26 - Park Slope, New York",2250,Rental,2 Beds | 1 Bath,Listing ID: 3786612,Brooklyn
"Lefferts Avenue - Prospect-Lefferts Gardens, New York",2250,Rental,1 Bed | 1 Bath,Listing ID: 3883371,Brooklyn
"Lefferts Avenue - Prospect-Lefferts Gardens, New York",2250,Rental,1 Bed | 1 Bath,Listing ID: 3858267,Brooklyn
"Rogers Avenue - Crown Heights, New York",2229,Rental,1 Bed | 1 Bath,Listing ID: 3880963,Brooklyn
"Rogers Avenue - Crown Heights, New York",2229,Rental,2 Beds | 1 Bath,Listing ID: 3878605,Brooklyn
"581 Wyona Street, 2 - East New York, New York",2200,Rental,3 Beds | 1 Bath,"Approximate Sq. Feet: 1,140",Brooklyn
"533 Washington Avenue, 3A - Clinton Hill, New York",2200,Rental,1 Bed | 1 Bath,Listing ID: 3819661,Brooklyn
"565 Morgan Avenue, 1 - Greenpoint, New York",2200,Rental,1.5 Beds | 1 Bath,Listing ID: 3891025,Brooklyn
"76 Rogers Avenue, 2 - Crown Heights, New York",2200,Rental,2 Beds | 1 Bath,Approximate Sq. Feet: 760,Brooklyn
"Herkimer Street - Bedford - Stuyvesant, New York",2200,Rental,1 Bed | 1 Bath,Listing ID: 3860443,Brooklyn
"2130 83rd Street, 2 - Bensonhurst, New York",2200,,2 Beds | 2 Baths,Listing ID: 3445375,Brooklyn
"226 Monroe Street, 1 - Bedford - Stuyvesant, New York",2200,Multi-Family,2 Beds | 1 Bath,Listing ID: 3606819,Brooklyn
"363 Amboy Street, 1R - Brownsville, New York",2200,Rental,2 Beds | 1 Bath,Listing ID: 3841129,Brooklyn
"590 Madison Street, 3 - Bedford - Stuyvesant, New York",2200,Rental,2 Beds | 1 Bath,Listing ID: 3878055,Brooklyn
"168 Wythe Ave, 2 - Brooklyn Other, New York",2200,Rental,Studio | 1 Bath,Listing ID: 3149683,Brooklyn
"168 Wythe Ave, 2 - Brooklyn Other, New York",2200,Rental,Studio | 1 Bath,Listing ID: *1351073,Brooklyn
"1700 East 15th Street, 12 - Homecrest, New York",2199,Rental,3 Beds | 1 Bath,Listing ID: 3789264,Brooklyn
"1170 Ocean Avenue, 6J - Ditmas Park, New York",2175,"Rental, Doorman",1 Bed | 1 Bath,Listing ID: 3860454,Brooklyn
"361 Sterling Pl, 403 - Prospect Heights, New York",2175,Cooperative,Studio | 1 Bath,Listing ID: 3889848,Brooklyn
"20 Schaefer Street, 1 - Bushwick, New York",2150,Rental,2 Beds | 1 Bath,Approximate Sq. Feet: 820,Brooklyn
"215 Bay Ridge Avenue, 2 - Bay Ridge, New York",2150,Multi-Family,2 Beds | 1 Bath,Approximate Sq. Feet: 850,Brooklyn
"202A 29th Street, 1 - Greenwood, New York",2150,Multi-Family,1.5 Beds | 1 Bath,Listing ID: 3821660,Brooklyn
"213 31st Street, 1 - Greenwood, New York",2150,Multi-Family,1 Bed | 1 Bath,Listing ID: 3774774,Brooklyn
"Cranberry Street - Brooklyn Heights, New York",2149,"Rental, Doorman",Studio | 1 Bath,Listing ID: 3890785,Brooklyn
"Cranberry Street - Brooklyn Heights, New York",2106,"Rental, Doorman",Studio | 1 Bath,Listing ID: 3890784,Brooklyn
"267 71st Street, 2 - Bay Ridge, New York",2100,Rental,2 Beds | 1 Bath,Listing ID: 3855970,Brooklyn
"Bedford Avenue - Crown Heights, New York",2100,Multi-Family,1 Bed | 1 Bath,Listing ID: 3881807,Brooklyn
"null, 16 Morgan Avenue, 2R - East Williamsburg, New York",2100,Condo,1 Bed | 1 Bath,Listing ID: 3848630,Brooklyn
"Suydam Street - Bushwick, New York",2100,Rental,2 Beds | 1 Bath,Listing ID: 3875515,Brooklyn
"212 Linden Boulevard, 3D - Prospect-Lefferts Gardens, New York",2095,,1 Bed | 1 Bath,Approximate Exterior Sq. Ft: 100,Brooklyn
"564 Vanderbilt Avenue, 1R - Prospect Heights, New York",2027,,1 Bed | 1 Bath,Listing ID: 3892173,Brooklyn
"805 St Marks Avenue, D3I - Crown Heights, New York",2025,Rental,Studio | 1 Bath,Approximate Sq. Feet: 323,Brooklyn
"627 Jefferson Avenue, 3 - Bedford - Stuyvesant, New York",2000,Rental,2 Beds | 1 Bath,Listing ID: 3881571,Brooklyn
"116 South 1st Street, 21 - Williamsburg, New York",2000,Rental,Studio | 1 Bath,Listing ID: 3892849,Brooklyn
"166 State Street, 1A - Brooklyn Heights, New York",2000,Cooperative,1 Bed | 1 Bath,Listing ID: 3883459,Brooklyn
"287 Avenue X - Gravesend, New York",2000,Multi-Family,,"Approximate Sq. Feet: 3,600",Brooklyn
"148 29th Street, 2 - Greenwood, New York",2000,Multi-Family,2 Beds | 1 Bath,Approximate Sq. Feet: 650,Brooklyn
"412 East 54th Street, 2 - East Flatbush, New York",1999,Rental,2 Beds | 1 Bath,Listing ID: 3889002,Brooklyn
"1893 Bergen Street, 3 - Crown Heights, New York",1999,Rental,2 Beds | 1 Bath,Listing ID: 3731441,Brooklyn
"626 Lincoln Pl, 3C - Crown Heights, New York",1999,Rental,1 Bed | 1 Bath,Listing ID: 3869715,Brooklyn
"1158 Myrtle Avenue, 2 - Brooklyn Other, New York",1995,,1 Bed | 1 Bath,Listing ID: 3877316,Brooklyn
"921 East 96th Street, 3 - Canarsie, New York",1990,Multi-Family,2 Beds | 1 Bath,Listing ID: 3644310,Brooklyn
"353 Flatbush Avenue, 2F - Park Slope, New York",1950,Rental,1 Bed | 1 Bath,Listing ID: 3866680,Brooklyn
"221 Van Brunt Street, 3B - Red Hook, New York",1950,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 570,Brooklyn
"2323 64th Street, 2 - Bensonhurst, New York",1900,Rental,2 Beds | 1 Bath,Listing ID: 3874639,Brooklyn
"76 Rogers Avenue, 1 - Crown Heights, New York",1900,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 756,Brooklyn
"518 Bainbridge Street, 3B - Bedford - Stuyvesant, New York",1900,Rental,1 Bed | 1 Bath,Listing ID: 3799427,Brooklyn
"148 29th Street, 1 - Greenwood, New York",1900,Multi-Family,1 Bed | 1 Bath,Approximate Sq. Feet: 650,Brooklyn
"Bergen Street - Crown Heights, New York",1860,Rental,1 Bed | 1 Bath,Listing ID: 3860431,Brooklyn
"939 Sterling Pl, A4 - Crown Heights, New York",1850,Rental,1 Bed | 1 Bath,Listing ID: 3494800,Brooklyn
"3400 Snyder Avenue, 5V - Flatbush, New York",1850,Cooperative,1 Bed | 1 Bath,Listing ID: 3883278,Brooklyn
"Bergen Street - Crown Heights, New York",1840,Rental,1 Bed | 1 Bath,Listing ID: 3860429,Brooklyn
"156 Macon Street, 4B - Bedford - Stuyvesant, New York",1800,Condo,1 Bed | 1 Bath,Approximate Sq. Feet: 372,Brooklyn
"518 Bainbridge Street, 2A - Bedford - Stuyvesant, New York",1800,Rental,1 Bed | 1 Bath,Listing ID: 3857404,Brooklyn
"2950 Nostrand Avenue, 1 - Midwood, New York",1750,Multi-Family,1 Bed | 1 Bath,Listing ID: 3883453,Brooklyn
"960 Sterling Pl, 1K - Crown Heights, New York",1750,Cooperative,Studio | 1 Bath,Listing ID: 3854928,Brooklyn
"791 Sterling Pl, B7 - Crown Heights, New York",1750,Rental,1 Bed | 1 Bath,Listing ID: 3885391,Brooklyn
"74 Gatling Pl, 3H - Bay Ridge, New York",1750,Rental,1 Bed | 1 Bath,Listing ID: 3879870,Brooklyn
"201 Richards Street, 16 - Red Hook, New York",1750,Rental,Studio,Listing ID: 3668854,Brooklyn
"Brighton 15th Street - Brighton Beach, New York",1725,Rental,1 Bed | 1 Bath,Listing ID: 3869844,Brooklyn
"860 Nostrand Avenue, 1 - Crown Heights, New York",1725,Rental,1 Bed | 1 Bath,Listing ID: 3882670,Brooklyn
"null, 1402 Cortelyou Rd, 3 - Ditmas Park, New York",1700,Condo,1 Bed | 1 Bath,Listing ID: 3869903,Brooklyn
"495 East 7th Street, 4D - Kensington, New York",1700,Cooperative,1 Bed | 1 Bath,Approximate Sq. Feet: 700,Brooklyn
"402 Bayridge Pkwy, 35 - Bay Ridge, New York",1675,Rental,1 Bed | 1 Bath,Listing ID: 3864969,Brooklyn
"3400 Snyder Avenue, 4D - Flatbush, New York",1650,Cooperative,Studio | 1 Bath,Listing ID: 3886544,Brooklyn
"Brighton 15th Street - Brighton Beach, New York",1600,Rental,Studio | 1 Bath,Listing ID: 3869843,Brooklyn
"1700 East 15th Street, 7 - Homecrest, New York",1569,Rental,1 Bed | 1 Bath,Listing ID: 3789291,Brooklyn
"1934 BATH Avenue, 3R - Bensonhurst, New York",1500,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 700,Brooklyn
"157 Bay 23rd Street, 3 - Bensonhurst, New York",1495,Rental,1 Bed | 1 Bath,Approximate Sq. Feet: 650,Brooklyn
"33 Linden Boulevard, E9 - Prospect Park South, New York",1475,Rental,Studio | 1 Bath,Listing ID: 3490926,Brooklyn
"Graham Avenue - Williamsburg, New York",empty Price,Commercial,,Listing ID: 2379202,Brooklyn
"190 West Street, 17 - Greenpoint, New York",empty Price,Commercial,| 1 Bath,"Approximate Sq. Feet: 8,224",Brooklyn
"190 West Street, 17 - Greenpoint, New York",empty Price,Commercial,| 1 Bath,"Approximate Sq. Feet: 8,224",Brooklyn
"190 West Street, COMBINED - Greenpoint, New York",empty Price,Commercial,| 3 Baths,"Approximate Sq. Feet: 12,978",Brooklyn
"190 West Street, 16 - Greenpoint, New York",empty Price,Commercial,| 1 Bath,"Approximate Sq. Feet: 2,357",Brooklyn
"53rd Street - Sunset Park, New York",empty Price,Commercial,,"Approximate Sq. Feet: 161,710",Brooklyn
"247 Water Street, S304 - Vinegar Hill, New York",empty Price,Commercial,,"Approximate Sq. Feet: 1,200",Brooklyn
"179 27 Street - Brooklyn Other, New York",1099000,Rental,Studio,Approximate Exterior Sq. Ft: 2000 Sq Ft,Brooklyn
